"Time (UTCG)","Semi-major Axis (km)","Eccentricity","Inclination (deg)","RAAN (deg)","Arg of Perigee (deg)","True Anomaly (deg)","Mean Anomaly (deg)"
15 Jul 2024 00:48:30.000,6613.143419,0.002334,28.378,301.627,356.467,352.916,352.949
15 Jul 2024 00:49:00.000,6613.192072,0.002347,28.378,301.627,357.738,353.672,353.702
15 Jul 2024 00:49:30.000,6613.228805,0.002358,28.379,301.626,359.021,354.417,354.443
15 Jul 2024 00:50:00.000,6613.253411,0.002367,28.379,301.626,0.313,355.152,355.175
15 Jul 2024 00:50:30.000,6613.265829,0.002373,28.379,301.626,1.612,355.881,355.900
15 Jul 2024 00:51:00.000,6613.266163,0.002377,28.379,301.626,2.914,356.606,356.622
15 Jul 2024 00:51:30.000,6613.254654,0.002378,28.379,301.626,4.219,357.329,357.342
15 Jul 2024 00:52:00.000,6613.231607,0.002376,28.379,301.626,5.523,358.053,358.062
15 Jul 2024 00:52:30.000,6613.197284,0.002373,28.379,301.626,6.824,358.778,358.784
15 Jul 2024 00:53:00.000,6613.151822,0.002367,28.379,301.626,8.123,359.507,359.510
15 Jul 2024 00:53:30.000,6613.095209,0.002358,28.378,301.626,9.416,0.242,0.241
15 Jul 2024 00:54:00.000,6613.027343,0.002347,28.378,301.626,10.702,0.983,0.978
15 Jul 2024 00:54:30.000,6612.948162,0.002334,28.377,301.626,11.979,1.734,1.726
15 Jul 2024 00:55:00.000,6612.857793,0.002319,28.377,301.625,13.243,2.498,2.486
15 Jul 2024 00:55:30.000,6612.756653,0.002301,28.376,301.625,14.491,3.278,3.263
15 Jul 2024 00:56:00.000,6612.645471,0.002281,28.375,301.624,15.720,4.077,4.058
15 Jul 2024 00:56:30.000,6612.525195,0.002259,28.374,301.624,16.927,4.897,4.875
15 Jul 2024 00:57:00.000,6612.396851,0.002235,28.373,301.623,18.110,5.742,5.716
15 Jul 2024 00:57:30.000,6612.261377,0.002210,28.372,301.622,19.268,6.613,6.583
15 Jul 2024 00:58:00.000,6612.119544,0.002183,28.371,301.621,20.398,7.510,7.478
15 Jul 2024 00:58:30.000,6611.971949,0.002155,28.370,301.620,21.499,8.437,8.401
15 Jul 2024 00:59:00.000,6611.819117,0.002125,28.369,301.618,22.570,9.395,9.355
15 Jul 2024 00:59:30.000,6611.661619,0.002094,28.368,301.617,23.608,10.386,10.342
15 Jul 2024 01:00:00.000,6611.500159,0.002063,28.367,301.615,24.611,11.411,11.364
15 Jul 2024 01:00:30.000,6611.335565,0.002030,28.366,301.613,25.577,12.473,12.423
15 Jul 2024 01:01:00.000,6611.168685,0.001997,28.364,301.611,26.506,13.573,13.520
15 Jul 2024 01:01:30.000,6611.000232,0.001963,28.363,301.608,27.395,14.712,14.655
15 Jul 2024 01:02:00.000,6610.830661,0.001928,28.362,301.606,28.245,15.892,15.831
15 Jul 2024 01:02:30.000,6610.660160,0.001894,28.360,301.603,29.052,17.113,17.050
15 Jul 2024 01:03:00.000,6610.488781,0.001859,28.359,301.600,29.813,18.381,18.313
15 Jul 2024 01:03:30.000,6610.316694,0.001823,28.358,301.597,30.526,19.697,19.627
15 Jul 2024 01:04:00.000,6610.144461,0.001788,28.357,301.594,31.185,21.067,20.993
15 Jul 2024 01:04:30.000,6609.973206,0.001753,28.355,301.590,31.788,22.493,22.416
15 Jul 2024 01:05:00.000,6609.804610,0.001718,28.354,301.587,32.334,23.976,23.896
15 Jul 2024 01:05:30.000,6609.640679,0.001684,28.353,301.583,32.825,25.514,25.431
15 Jul 2024 01:06:00.000,6609.483375,0.001651,28.352,301.579,33.268,27.100,27.014
15 Jul 2024 01:06:30.000,6609.334219,0.001620,28.351,301.575,33.669,28.728,28.639
15 Jul 2024 01:07:00.000,6609.194017,0.001590,28.350,301.571,34.037,30.389,30.297
15 Jul 2024 01:07:30.000,6609.062824,0.001561,28.349,301.566,34.378,32.078,31.983
15 Jul 2024 01:08:00.000,6608.940161,0.001533,28.348,301.562,34.695,33.790,33.692
15 Jul 2024 01:08:30.000,6608.825409,0.001507,28.347,301.557,34.989,35.524,35.424
15 Jul 2024 01:09:00.000,6608.718232,0.001482,28.346,301.552,35.262,37.280,37.178
15 Jul 2024 01:09:30.000,6608.618877,0.001458,28.346,301.547,35.515,39.057,38.951
15 Jul 2024 01:10:00.000,6608.528236,0.001435,28.345,301.542,35.752,40.848,40.741
15 Jul 2024 01:10:30.000,6608.447656,0.001414,28.345,301.537,35.983,42.646,42.536
15 Jul 2024 01:11:00.000,6608.378585,0.001394,28.344,301.532,36.220,44.438,44.326
15 Jul 2024 01:11:30.000,6608.322178,0.001376,28.344,301.527,36.475,46.211,46.098
15 Jul 2024 01:12:00.000,6608.279029,0.001359,28.344,301.521,36.761,47.954,47.838
15 Jul 2024 01:12:30.000,6608.249105,0.001343,28.343,301.516,37.088,49.656,49.538
15 Jul 2024 01:13:00.000,6608.231892,0.001329,28.343,301.511,37.461,51.311,51.192
15 Jul 2024 01:13:30.000,6608.226679,0.001315,28.343,301.505,37.883,52.917,52.796
15 Jul 2024 01:14:00.000,6608.232843,0.001302,28.343,301.500,38.358,54.470,54.349
15 Jul 2024 01:14:30.000,6608.250029,0.001290,28.343,301.495,38.886,55.970,55.848
15 Jul 2024 01:15:00.000,6608.278178,0.001278,28.344,301.490,39.472,57.412,57.288
15 Jul 2024 01:15:30.000,6608.317395,0.001266,28.344,301.484,40.120,58.791,58.666
15 Jul 2024 01:16:00.000,6608.367764,0.001255,28.345,301.479,40.836,60.102,59.977
15 Jul 2024 01:16:30.000,6608.429197,0.001244,28.345,301.474,41.623,61.342,61.217
15 Jul 2024 01:17:00.000,6608.501395,0.001232,28.346,301.469,42.483,62.509,62.384
15 Jul 2024 01:17:30.000,6608.583927,0.001221,28.346,301.464,43.418,63.601,63.475
15 Jul 2024 01:18:00.000,6608.676386,0.001209,28.347,301.459,44.429,64.617,64.491
15 Jul 2024 01:18:30.000,6608.778520,0.001197,28.348,301.454,45.517,65.555,65.430
15 Jul 2024 01:19:00.000,6608.890270,0.001184,28.349,301.450,46.686,66.412,66.287
15 Jul 2024 01:19:30.000,6609.011657,0.001171,28.350,301.445,47.940,67.183,67.059
15 Jul 2024 01:20:00.000,6609.142578,0.001157,28.351,301.441,49.285,67.863,67.740
15 Jul 2024 01:20:30.000,6609.282561,0.001142,28.352,301.437,50.723,68.450,68.328
15 Jul 2024 01:21:00.000,6609.430616,0.001126,28.353,301.433,52.254,68.944,68.824
15 Jul 2024 01:21:30.000,6609.585237,0.001109,28.354,301.429,53.874,69.349,69.230
15 Jul 2024 01:22:00.000,6609.744571,0.001091,28.355,301.425,55.575,69.672,69.555
15 Jul 2024 01:22:30.000,6609.906719,0.001071,28.357,301.421,57.349,69.922,69.807
15 Jul 2024 01:23:00.000,6610.070031,0.001050,28.358,301.418,59.188,70.107,69.994
15 Jul 2024 01:23:30.000,6610.233318,0.001028,28.359,301.415,61.089,70.230,70.119
15 Jul 2024 01:24:00.000,6610.395895,0.001004,28.360,301.412,63.050,70.292,70.184
15 Jul 2024 01:24:30.000,6610.557445,0.000979,28.362,301.409,65.075,70.290,70.184
15 Jul 2024 01:25:00.000,6610.717780,0.000953,28.363,301.407,67.170,70.217,70.115
15 Jul 2024 01:25:30.000,6610.876583,0.000925,28.364,301.404,69.342,70.068,69.969
15 Jul 2024 01:26:00.000,6611.033244,0.000896,28.366,301.402,71.595,69.837,69.741
15 Jul 2024 01:26:30.000,6611.186840,0.000866,28.367,301.400,73.934,69.520,69.427
15 Jul 2024 01:27:00.000,6611.336246,0.000835,28.368,301.398,76.360,69.115,69.026
15 Jul 2024 01:27:30.000,6611.480337,0.000803,28.369,301.396,78.877,68.620,68.534
15 Jul 2024 01:28:00.000,6611.618178,0.000769,28.370,301.395,81.490,68.028,67.946
15 Jul 2024 01:28:30.000,6611.749130,0.000735,28.371,301.394,84.207,67.331,67.254
15 Jul 2024 01:29:00.000,6611.872839,0.000699,28.373,301.392,87.045,66.514,66.441
15 Jul 2024 01:29:30.000,6611.989124,0.000663,28.374,301.391,90.025,65.555,65.486
15 Jul 2024 01:30:00.000,6612.097812,0.000626,28.375,301.390,93.173,64.427,64.363
15 Jul 2024 01:30:30.000,6612.198599,0.000589,28.375,301.390,96.522,63.098,63.038
15 Jul 2024 01:31:00.000,6612.290988,0.000551,28.376,301.389,100.113,61.527,61.471
15 Jul 2024 01:31:30.000,6612.374317,0.000513,28.377,301.389,103.994,59.666,59.615
15 Jul 2024 01:32:00.000,6612.447859,0.000474,28.378,301.388,108.227,57.453,57.407
15 Jul 2024 01:32:30.000,6612.510943,0.000436,28.378,301.388,112.894,54.805,54.764
15 Jul 2024 01:33:00.000,6612.563055,0.000399,28.379,301.388,118.104,51.614,51.578
15 Jul 2024 01:33:30.000,6612.603876,0.000362,28.379,301.388,124.007,47.731,47.700
15 Jul 2024 01:34:00.000,6612.633260,0.000327,28.380,301.387,130.796,42.961,42.935
15 Jul 2024 01:34:30.000,6612.651182,0.000295,28.380,301.387,138.717,37.060,37.039
15 Jul 2024 01:35:00.000,6612.657675,0.000266,28.380,301.387,148.041,29.754,29.739
15 Jul 2024 01:35:30.000,6612.652796,0.000242,28.380,301.387,158.997,20.818,20.808
15 Jul 2024 01:36:00.000,6612.636626,0.000225,28.380,301.387,171.601,10.232,10.227
15 Jul 2024 01:36:30.000,6612.609290,0.000217,28.380,301.387,185.451,358.402,358.402
15 Jul 2024 01:37:00.000,6612.570974,0.000218,28.380,301.387,199.658,346.214,346.220
15 Jul 2024 01:37:30.000,6612.521931,0.000229,28.379,301.387,213.167,334.723,334.734
15 Jul 2024 01:38:00.000,6612.462448,0.000248,28.379,301.387,225.232,324.678,324.694
15 Jul 2024 01:38:30.000,6612.392808,0.000273,28.379,301.387,235.601,316.328,316.350
15 Jul 2024 01:39:00.000,6612.313245,0.000303,28.378,301.387,244.385,309.563,309.590
15 Jul 2024 01:39:30.000,6612.223933,0.000336,28.378,301.386,251.843,304.124,304.156
15 Jul 2024 01:40:00.000,6612.125007,0.000371,28.377,301.386,258.246,299.741,299.778
15 Jul 2024 01:40:30.000,6612.016617,0.000407,28.376,301.385,263.826,296.180,296.222
15 Jul 2024 01:41:00.000,6611.898997,0.000445,28.375,301.385,268.766,293.261,293.307
15 Jul 2024 01:41:30.000,6611.772515,0.000482,28.374,301.384,273.201,290.845,290.897
15 Jul 2024 01:42:00.000,6611.637698,0.000520,28.373,301.383,277.234,288.832,288.888
15 Jul 2024 01:42:30.000,6611.495228,0.000557,28.372,301.382,280.939,287.147,287.208
15 Jul 2024 01:43:00.000,6611.345906,0.000594,28.371,301.381,284.372,285.735,285.800
15 Jul 2024 01:43:30.000,6611.190607,0.000630,28.370,301.379,287.574,284.553,284.623
15 Jul 2024 01:44:00.000,6611.030249,0.000666,28.369,301.378,290.578,283.571,283.645
15 Jul 2024 01:44:30.000,6610.865763,0.000700,28.368,301.376,293.408,282.762,282.840
15 Jul 2024 01:45:00.000,6610.698081,0.000734,28.367,301.374,296.083,282.108,282.191
15 Jul 2024 01:45:30.000,6610.528118,0.000767,28.365,301.372,298.619,281.594,281.680
15 Jul 2024 01:46:00.000,6610.356758,0.000798,28.364,301.369,301.028,281.207,281.296
15 Jul 2024 01:46:30.000,6610.184825,0.000829,28.363,301.367,303.321,280.936,281.029
15 Jul 2024 01:47:00.000,6610.013067,0.000858,28.361,301.364,305.506,280.773,280.869
15 Jul 2024 01:47:30.000,6609.842164,0.000886,28.360,301.361,307.592,280.710,280.810
15 Jul 2024 01:48:00.000,6609.672756,0.000913,28.359,301.358,309.584,280.741,280.843
15 Jul 2024 01:48:30.000,6609.505494,0.000939,28.358,301.355,311.487,280.861,280.966
15 Jul 2024 01:49:00.000,6609.341104,0.000963,28.356,301.351,313.304,281.067,281.175
15 Jul 2024 01:49:30.000,6609.180420,0.000987,28.355,301.348,315.037,281.358,281.469
15 Jul 2024 01:50:00.000,6609.024383,0.001008,28.354,301.344,316.684,281.734,281.847
15 Jul 2024 01:50:30.000,6608.873980,0.001029,28.353,301.340,318.246,282.197,282.312
15 Jul 2024 01:51:00.000,6608.730160,0.001049,28.352,301.335,319.720,282.748,282.865
15 Jul 2024 01:51:30.000,6608.593740,0.001067,28.351,301.331,321.106,283.386,283.505
15 Jul 2024 01:52:00.000,6608.465352,0.001085,28.350,301.327,322.406,284.111,284.232
15 Jul 2024 01:52:30.000,6608.345436,0.001102,28.349,301.322,323.620,284.922,285.044
15 Jul 2024 01:53:00.000,6608.234307,0.001117,28.348,301.317,324.753,285.815,285.938
15 Jul 2024 01:53:30.000,6608.132241,0.001133,28.347,301.312,325.804,286.789,286.914
15 Jul 2024 01:54:00.000,6608.039567,0.001147,28.347,301.307,326.777,287.843,287.968
15 Jul 2024 01:54:30.000,6607.956707,0.001161,28.346,301.302,327.671,288.975,289.101
15 Jul 2024 01:55:00.000,6607.884154,0.001175,28.345,301.297,328.487,290.185,290.312
15 Jul 2024 01:55:30.000,6607.822393,0.001188,28.345,301.292,329.225,291.473,291.600
15 Jul 2024 01:56:00.000,6607.771808,0.001201,28.345,301.287,329.888,292.838,292.964
15 Jul 2024 01:56:30.000,6607.732606,0.001215,28.344,301.281,330.478,294.274,294.401
15 Jul 2024 01:57:00.000,6607.704807,0.001229,28.344,301.276,331.001,295.779,295.906
15 Jul 2024 01:57:30.000,6607.688304,0.001243,28.344,301.270,331.462,297.346,297.472
15 Jul 2024 01:58:00.000,6607.682960,0.001257,28.344,301.265,331.867,298.968,299.094
15 Jul 2024 01:58:30.000,6607.688714,0.001272,28.344,301.259,332.221,300.642,300.767
15 Jul 2024 01:59:00.000,6607.705622,0.001288,28.344,301.254,332.530,302.361,302.486
15 Jul 2024 01:59:30.000,6607.733825,0.001305,28.345,301.249,332.798,304.121,304.245
15 Jul 2024 02:00:00.000,6607.773444,0.001323,28.345,301.243,333.031,305.916,306.038
15 Jul 2024 02:00:30.000,6607.824446,0.001342,28.345,301.238,333.237,307.738,307.859
15 Jul 2024 02:01:00.000,6607.886545,0.001362,28.346,301.233,333.425,309.579,309.699
15 Jul 2024 02:01:30.000,6607.959182,0.001384,28.347,301.228,333.603,311.429,311.548
15 Jul 2024 02:02:00.000,6608.041617,0.001407,28.347,301.223,333.782,313.278,313.396
15 Jul 2024 02:02:30.000,6608.133091,0.001431,28.348,301.218,333.970,315.119,315.234
15 Jul 2024 02:03:00.000,6608.233013,0.001457,28.349,301.213,334.174,316.943,317.057
15 Jul 2024 02:03:30.000,6608.341075,0.001484,28.350,301.208,334.398,318.748,318.860
15 Jul 2024 02:04:00.000,6608.457263,0.001513,28.351,301.204,334.645,320.530,320.640
15 Jul 2024 02:04:30.000,6608.581712,0.001542,28.352,301.200,334.918,322.285,322.393
15 Jul 2024 02:05:00.000,6608.714472,0.001574,28.353,301.195,335.223,324.009,324.115
15 Jul 2024 02:05:30.000,6608.855240,0.001606,28.354,301.191,335.563,325.697,325.801
15 Jul 2024 02:06:00.000,6609.003158,0.001640,28.355,301.188,335.948,327.342,327.443
15 Jul 2024 02:06:30.000,6609.156757,0.001675,28.356,301.184,336.384,328.934,329.033
15 Jul 2024 02:07:00.000,6609.314061,0.001711,28.357,301.180,336.877,330.469,330.566
15 Jul 2024 02:07:30.000,6609.472839,0.001747,28.359,301.177,337.433,331.942,332.036
15 Jul 2024 02:08:00.000,6609.630934,0.001784,28.360,301.174,338.052,333.352,333.444
15 Jul 2024 02:08:30.000,6609.786568,0.001820,28.361,301.171,338.733,334.700,334.789
15 Jul 2024 02:09:00.000,6609.938549,0.001857,28.363,301.168,339.470,335.991,336.078
15 Jul 2024 02:09:30.000,6610.086334,0.001892,28.364,301.165,340.259,337.232,337.315
15 Jul 2024 02:10:00.000,6610.229942,0.001927,28.365,301.163,341.092,338.427,338.508
15 Jul 2024 02:10:30.000,6610.369756,0.001960,28.366,301.161,341.965,339.582,339.661
15 Jul 2024 02:11:00.000,6610.506279,0.001994,28.368,301.159,342.873,340.703,340.778
15 Jul 2024 02:11:30.000,6610.639912,0.002026,28.369,301.157,343.813,341.791,341.863
15 Jul 2024 02:12:00.000,6610.770787,0.002058,28.370,301.155,344.785,342.847,342.917
15 Jul 2024 02:12:30.000,6610.898702,0.002089,28.371,301.154,345.787,343.873,343.939
15 Jul 2024 02:13:00.000,6611.023131,0.002119,28.372,301.153,346.820,344.868,344.932
15 Jul 2024 02:13:30.000,6611.143303,0.002148,28.373,301.152,347.884,345.833,345.893
15 Jul 2024 02:14:00.000,6611.258304,0.002176,28.374,301.151,348.976,346.769,346.826
15 Jul 2024 02:14:30.000,6611.367195,0.002202,28.375,301.150,350.098,347.675,347.729
15 Jul 2024 02:15:00.000,6611.469092,0.002227,28.376,301.149,351.246,348.555,348.605
15 Jul 2024 02:15:30.000,6611.563224,0.002250,28.377,301.148,352.420,349.409,349.457
15 Jul 2024 02:16:00.000,6611.648945,0.002272,28.378,301.148,353.617,350.241,350.285
15 Jul 2024 02:16:30.000,6611.725712,0.002292,28.378,301.148,354.834,351.051,351.092
15 Jul 2024 02:17:00.000,6611.793044,0.002309,28.379,301.147,356.070,351.843,351.880
15 Jul 2024 02:17:30.000,6611.850483,0.002325,28.379,301.147,357.323,352.618,352.652
15 Jul 2024 02:18:00.000,6611.897566,0.002338,28.380,301.147,358.591,353.379,353.409
15 Jul 2024 02:18:30.000,6611.933832,0.002350,28.380,301.147,359.871,354.127,354.154
15 Jul 2024 02:19:00.000,6611.958862,0.002359,28.380,301.147,1.161,354.865,354.889
15 Jul 2024 02:19:30.000,6611.972335,0.002365,28.380,301.147,2.458,355.595,355.616
15 Jul 2024 02:20:00.000,6611.974085,0.002369,28.380,301.147,3.761,356.321,356.338
15 Jul 2024 02:20:30.000,6611.964125,0.002371,28.380,301.147,5.065,357.044,357.058
15 Jul 2024 02:21:00.000,6611.942633,0.002370,28.380,301.147,6.370,357.767,357.778
15 Jul 2024 02:21:30.000,6611.909880,0.002367,28.380,301.147,7.673,358.493,358.500
15 Jul 2024 02:22:00.000,6611.866145,0.002361,28.380,301.147,8.971,359.222,359.226
15 Jul 2024 02:22:30.000,6611.811629,0.002353,28.379,301.147,10.265,359.957,359.957
15 Jul 2024 02:23:00.000,6611.746410,0.002343,28.379,301.146,11.551,0.699,0.696
15 Jul 2024 02:23:30.000,6611.670461,0.002331,28.378,301.146,12.828,1.450,1.443
15 Jul 2024 02:24:00.000,6611.583731,0.002316,28.377,301.146,14.095,2.212,2.202
15 Jul 2024 02:24:30.000,6611.486254,0.002299,28.377,301.145,15.347,2.988,2.974
15 Jul 2024 02:25:00.000,6611.378258,0.002280,28.376,301.145,16.583,3.780,3.763
15 Jul 2024 02:25:30.000,6611.260231,0.002258,28.375,301.144,17.799,4.593,4.572
15 Jul 2024 02:26:00.000,6611.132917,0.002235,28.374,301.143,18.992,5.429,5.404
15 Jul 2024 02:26:30.000,6610.997249,0.002210,28.373,301.142,20.158,6.291,6.263
15 Jul 2024 02:27:00.000,6610.854255,0.002183,28.372,301.141,21.296,7.182,7.151
15 Jul 2024 02:27:30.000,6610.704957,0.002155,28.371,301.140,22.403,8.104,8.069
15 Jul 2024 02:28:00.000,6610.550308,0.002125,28.370,301.138,23.477,9.059,9.020
15 Jul 2024 02:28:30.000,6610.391173,0.002094,28.368,301.136,24.517,10.047,10.006
15 Jul 2024 02:29:00.000,6610.228344,0.002063,28.367,301.135,25.522,11.072,11.027
15 Jul 2024 02:29:30.000,6610.062576,0.002030,28.366,301.133,26.489,12.134,12.086
15 Jul 2024 02:30:00.000,6609.894602,0.001997,28.365,301.130,27.417,13.235,13.183
15 Jul 2024 02:30:30.000,6609.725125,0.001963,28.363,301.128,28.305,14.377,14.321
15 Jul 2024 02:31:00.000,6609.554806,0.001929,28.362,301.125,29.152,15.560,15.500
15 Jul 2024 02:31:30.000,6609.384252,0.001894,28.361,301.123,29.955,16.786,16.723
15 Jul 2024 02:32:00.000,6609.214040,0.001859,28.360,301.120,30.714,18.056,17.990
15 Jul 2024 02:32:30.000,6609.044783,0.001825,28.358,301.117,31.426,19.374,19.304
15 Jul 2024 02:33:00.000,6608.877213,0.001790,28.357,301.113,32.091,20.739,20.666
15 Jul 2024 02:33:30.000,6608.712250,0.001756,28.356,301.110,32.706,22.153,22.077
15 Jul 2024 02:34:00.000,6608.551002,0.001722,28.355,301.106,33.274,23.615,23.536
15 Jul 2024 02:34:30.000,6608.394680,0.001690,28.354,301.102,33.794,25.124,25.042
15 Jul 2024 02:35:00.000,6608.244439,0.001658,28.352,301.098,34.271,26.677,26.592
15 Jul 2024 02:35:30.000,6608.101187,0.001627,28.351,301.094,34.709,28.269,28.181
15 Jul 2024 02:36:00.000,6607.965446,0.001597,28.350,301.089,35.112,29.896,29.805
15 Jul 2024 02:36:30.000,6607.837322,0.001569,28.349,301.085,35.484,31.554,31.460
15 Jul 2024 02:37:00.000,6607.716625,0.001541,28.349,301.080,35.826,33.241,33.144
15 Jul 2024 02:37:30.000,6607.603117,0.001515,28.348,301.076,36.142,34.955,34.856
15 Jul 2024 02:38:00.000,6607.496787,0.001490,28.347,301.071,36.432,36.695,36.593
15 Jul 2024 02:38:30.000,6607.398067,0.001466,28.346,301.066,36.699,38.457,38.353
15 Jul 2024 02:39:00.000,6607.307892,0.001443,28.346,301.061,36.950,40.236,40.130
15 Jul 2024 02:39:30.000,6607.227565,0.001422,28.345,301.055,37.192,42.023,41.914
15 Jul 2024 02:40:00.000,6607.158459,0.001402,28.345,301.050,37.440,43.805,43.694
15 Jul 2024 02:40:30.000,6607.101666,0.001384,28.344,301.045,37.705,45.569,45.456
15 Jul 2024 02:41:00.000,6607.057715,0.001367,28.344,301.040,38.000,47.304,47.189
15 Jul 2024 02:41:30.000,6607.026466,0.001351,28.344,301.034,38.333,48.999,48.882
15 Jul 2024 02:42:00.000,6607.007229,0.001336,28.344,301.029,38.710,50.651,50.533
15 Jul 2024 02:42:30.000,6606.999063,0.001322,28.344,301.024,39.132,52.258,52.139
15 Jul 2024 02:43:00.000,6607.001140,0.001309,28.344,301.018,39.598,53.821,53.700
15 Jul 2024 02:43:30.000,6607.013055,0.001296,28.344,301.013,40.110,55.338,55.216
15 Jul 2024 02:44:00.000,6607.034942,0.001283,28.345,301.008,40.670,56.805,56.682
15 Jul 2024 02:44:30.000,6607.067380,0.001271,28.345,301.003,41.286,58.218,58.094
15 Jul 2024 02:45:00.000,6607.111117,0.001259,28.345,300.997,41.966,59.566,59.441
15 Jul 2024 02:45:30.000,6607.166728,0.001247,28.346,300.992,42.719,60.840,60.716
15 Jul 2024 02:46:00.000,6607.234333,0.001236,28.347,300.987,43.551,62.035,61.910
15 Jul 2024 02:46:30.000,6607.313489,0.001224,28.347,300.982,44.466,63.147,63.022
15 Jul 2024 02:47:00.000,6607.403278,0.001212,28.348,300.978,45.464,64.177,64.052
15 Jul 2024 02:47:30.000,6607.502549,0.001200,28.349,300.973,46.540,65.127,65.003
15 Jul 2024 02:48:00.000,6607.610217,0.001187,28.350,300.968,47.692,66.002,65.878
15 Jul 2024 02:48:30.000,6607.725483,0.001173,28.351,300.964,48.916,66.804,66.680
15 Jul 2024 02:49:00.000,6607.847910,0.001158,28.352,300.960,50.213,67.533,67.410
15 Jul 2024 02:49:30.000,6607.977330,0.001143,28.353,300.956,51.586,68.186,68.064
15 Jul 2024 02:50:00.000,6608.113635,0.001126,28.354,300.952,53.036,68.761,68.640
15 Jul 2024 02:50:30.000,6608.256553,0.001109,28.355,300.948,54.569,69.253,69.134
15 Jul 2024 02:51:00.000,6608.405500,0.001091,28.356,300.945,56.185,69.662,69.544
15 Jul 2024 02:51:30.000,6608.559571,0.001072,28.357,300.941,57.885,69.987,69.871
15 Jul 2024 02:52:00.000,6608.717664,0.001051,28.359,300.938,59.666,70.230,70.116
15 Jul 2024 02:52:30.000,6608.878673,0.001029,28.360,300.935,61.527,70.393,70.282
15 Jul 2024 02:53:00.000,6609.041661,0.001006,28.361,300.932,63.467,70.476,70.368
15 Jul 2024 02:53:30.000,6609.205940,0.000982,28.362,300.929,65.489,70.478,70.372
