"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
6 Jul 2024 23:12:00.000,-662.089764,-6620.881587,340.212799,6.279894,-0.817415,-3.674121
6 Jul 2024 23:12:30.000,-473.378801,-6641.806540,229.804328,6.299743,-0.577456,-3.685696
6 Jul 2024 23:13:00.000,-284.170879,-6655.522683,119.115947,6.313022,-0.336872,-3.692780
6 Jul 2024 23:13:30.000,-94.663336,-6662.015234,8.282509,6.319716,-0.095927,-3.695365
6 Jul 2024 23:14:00.000,94.946181,-6661.277353,-102.560963,6.319820,0.145113,-3.693449
6 Jul 2024 23:14:30.000,284.459926,-6653.310143,-213.279441,6.313332,0.385984,-3.687033
6 Jul 2024 23:15:00.000,473.680263,-6638.122650,-323.738057,6.300261,0.626421,-3.676127
6 Jul 2024 23:15:30.000,662.409875,-6615.731845,-433.802274,6.280620,0.866161,-3.660743
6 Jul 2024 23:16:00.000,850.451967,-6586.162609,-543.338052,6.254430,1.104940,-3.640901
6 Jul 2024 23:16:30.000,1037.610477,-6549.447699,-652.212010,6.221720,1.342496,-3.616626
6 Jul 2024 23:17:00.000,1223.690278,-6505.627711,-760.291600,6.182523,1.578568,-3.587949
6 Jul 2024 23:17:30.000,1408.497387,-6454.751037,-867.445265,6.136881,1.812898,-3.554904
6 Jul 2024 23:18:00.000,1591.839166,-6396.873804,-973.542603,6.084843,2.045229,-3.517534
6 Jul 2024 23:18:30.000,1773.524529,-6332.059814,-1078.454532,6.026463,2.275307,-3.475885
6 Jul 2024 23:19:00.000,1953.364140,-6260.380469,-1182.053444,5.961803,2.502878,-3.430009
6 Jul 2024 23:19:30.000,2131.170616,-6181.914689,-1284.213365,5.890933,2.727694,-3.379962
6 Jul 2024 23:20:00.000,2306.758726,-6096.748824,-1384.810102,5.813925,2.949509,-3.325807
6 Jul 2024 23:20:30.000,2479.945588,-6004.976560,-1483.721400,5.730863,3.168081,-3.267611
6 Jul 2024 23:21:00.000,2650.550867,-5906.698805,-1580.827091,5.641835,3.383169,-3.205446
6 Jul 2024 23:21:30.000,2818.396964,-5802.023579,-1676.009242,5.546934,3.594540,-3.139389
6 Jul 2024 23:22:00.000,2983.309212,-5691.065883,-1769.152298,5.446262,3.801963,-3.069520
6 Jul 2024 23:22:30.000,3145.116059,-5573.947562,-1860.143232,5.339926,4.005211,-2.995928
6 Jul 2024 23:23:00.000,3303.649246,-5450.797156,-1948.871678,5.228038,4.204065,-2.918703
6 Jul 2024 23:23:30.000,3458.743980,-5321.749746,-2035.230067,5.110716,4.398309,-2.837941
6 Jul 2024 23:24:00.000,3610.239099,-5186.946795,-2119.113756,4.988084,4.587734,-2.753740
6 Jul 2024 23:24:30.000,3757.977233,-5046.535978,-2200.421153,4.860272,4.772133,-2.666206
6 Jul 2024 23:25:00.000,3901.804962,-4900.671021,-2279.053835,4.727413,4.951310,-2.575444
6 Jul 2024 23:25:30.000,4041.572965,-4749.511522,-2354.916663,4.589647,5.125071,-2.481568
6 Jul 2024 23:26:00.000,4177.136173,-4593.222777,-2427.917900,4.447118,5.293229,-2.384691
6 Jul 2024 23:26:30.000,4308.353916,-4431.975598,-2497.969316,4.299975,5.455604,-2.284933
6 Jul 2024 23:27:00.000,4435.090070,-4265.946119,-2564.986299,4.148372,5.612021,-2.182416
6 Jul 2024 23:27:30.000,4557.213189,-4095.315602,-2628.887953,3.992466,5.762312,-2.077266
6 Jul 2024 23:28:00.000,4674.596643,-3920.270231,-2689.597202,3.832421,5.906318,-1.969611
6 Jul 2024 23:28:30.000,4787.118748,-3741.000902,-2747.040877,3.668404,6.043885,-1.859583
6 Jul 2024 23:29:00.000,4894.662878,-3557.703013,-2801.149804,3.500585,6.174865,-1.747317
6 Jul 2024 23:29:30.000,4997.117591,-3370.576240,-2851.858885,3.329139,6.299121,-1.632950
6 Jul 2024 23:30:00.000,5094.376733,-3179.824319,-2899.107172,3.154244,6.416520,-1.516621
6 Jul 2024 23:30:30.000,5186.339542,-2985.654823,-2942.837933,2.976081,6.526939,-1.398472
6 Jul 2024 23:31:00.000,5272.910757,-2788.278934,-2982.998723,2.794835,6.630261,-1.278647
6 Jul 2024 23:31:30.000,5354.000703,-2587.911207,-3019.541437,2.610695,6.726378,-1.157291
6 Jul 2024 23:32:00.000,5429.525387,-2384.769341,-3052.422365,2.423850,6.815188,-1.034552
6 Jul 2024 23:32:30.000,5499.406581,-2179.073937,-3081.602242,2.234494,6.896599,-0.910579
6 Jul 2024 23:33:00.000,5563.571894,-1971.048256,-3107.046294,2.042824,6.970526,-0.785523
6 Jul 2024 23:33:30.000,5621.954850,-1760.917977,-3128.724274,1.849037,7.036893,-0.659533
6 Jul 2024 23:34:00.000,5674.494947,-1548.910950,-3146.610495,1.653334,7.095632,-0.532764
6 Jul 2024 23:34:30.000,5721.137716,-1335.256947,-3160.683863,1.455916,7.146682,-0.405369
6 Jul 2024 23:35:00.000,5761.834774,-1120.187413,-3170.927898,1.256987,7.189993,-0.277501
6 Jul 2024 23:35:30.000,5796.543871,-903.935215,-3177.330749,1.056752,7.225520,-0.149316
6 Jul 2024 23:36:00.000,5825.228925,-686.734389,-3179.885210,0.855419,7.253230,-0.020968
6 Jul 2024 23:36:30.000,5847.860061,-468.819888,-3178.588724,0.653192,7.273095,0.107388
6 Jul 2024 23:37:00.000,5864.413633,-250.427326,-3173.443383,0.450282,7.285098,0.235597
6 Jul 2024 23:37:30.000,5874.872247,-31.792731,-3164.455923,0.246897,7.289229,0.363504
6 Jul 2024 23:38:00.000,5879.224776,186.847712,-3151.637713,0.043245,7.285488,0.490955
6 Jul 2024 23:38:30.000,5877.466370,405.257913,-3135.004740,-0.160464,7.273882,0.617796
6 Jul 2024 23:39:00.000,5869.598460,623.202125,-3114.577589,-0.364020,7.254426,0.743875
6 Jul 2024 23:39:30.000,5855.628756,840.445201,-3090.381413,-0.567215,7.227144,0.869039
6 Jul 2024 23:40:00.000,5835.571235,1056.752841,-3062.445904,-0.769840,7.192069,0.993138
6 Jul 2024 23:40:30.000,5809.446132,1271.891843,-3030.805256,-0.971686,7.149242,1.116023
6 Jul 2024 23:41:00.000,5777.279914,1485.630354,-2995.498125,-1.172547,7.098712,1.237546
6 Jul 2024 23:41:30.000,5739.105253,1697.738113,-2956.567577,-1.372215,7.040536,1.357560
6 Jul 2024 23:42:00.000,5694.960998,1907.986698,-2914.061041,-1.570486,6.974779,1.475921
6 Jul 2024 23:42:30.000,5644.892134,2116.149770,-2868.030247,-1.767155,6.901515,1.592487
6 Jul 2024 23:43:00.000,5588.949738,2322.003313,-2818.531166,-1.962021,6.820825,1.707117
6 Jul 2024 23:43:30.000,5527.190932,2525.325879,-2765.623940,-2.154882,6.732798,1.819674
6 Jul 2024 23:44:00.000,5459.678824,2725.898821,-2709.372810,-2.345541,6.637533,1.930022
6 Jul 2024 23:44:30.000,5386.482446,2923.506535,-2649.846036,-2.533801,6.535135,2.038029
6 Jul 2024 23:45:00.000,5307.676681,3117.936684,-2587.115811,-2.719468,6.425715,2.143564
6 Jul 2024 23:45:30.000,5223.342185,3308.980431,-2521.258177,-2.902352,6.309395,2.246502
6 Jul 2024 23:46:00.000,5133.565303,3496.432656,-2452.352928,-3.082263,6.186302,2.346718
6 Jul 2024 23:46:30.000,5038.437982,3680.092170,-2380.483520,-3.259017,6.056571,2.444093
6 Jul 2024 23:47:00.000,4938.057674,3859.761929,-2305.736963,-3.432432,5.920343,2.538509
6 Jul 2024 23:47:30.000,4832.527244,4035.249241,-2228.203726,-3.602329,5.777766,2.629853
6 Jul 2024 23:48:00.000,4721.954864,4206.365964,-2147.977624,-3.768533,5.628996,2.718015
6 Jul 2024 23:48:30.000,4606.453913,4372.928709,-2065.155709,-3.930872,5.474195,2.802890
6 Jul 2024 23:49:00.000,4486.142860,4534.759035,-1979.838151,-4.089179,5.313530,2.884374
6 Jul 2024 23:49:30.000,4361.145153,4691.683640,-1892.128122,-4.243289,5.147177,2.962372
6 Jul 2024 23:50:00.000,4231.589094,4843.534544,-1802.131670,-4.393043,4.975314,3.036787
6 Jul 2024 23:50:30.000,4097.607712,4990.149275,-1709.957591,-4.538285,4.798130,3.107532
6 Jul 2024 23:51:00.000,3959.338628,5131.371036,-1615.717306,-4.678865,4.615815,3.174521
6 Jul 2024 23:51:30.000,3816.923922,5267.048877,-1519.524724,-4.814636,4.428569,3.237672
6 Jul 2024 23:52:00.000,3670.509989,5397.037859,-1421.496105,-4.945457,4.236592,3.296911
6 Jul 2024 23:52:30.000,3520.247390,5521.199206,-1321.749929,-5.071191,4.040095,3.352165
6 Jul 2024 23:53:00.000,3366.290703,5639.400462,-1220.406743,-5.191708,3.839289,3.403367
6 Jul 2024 23:53:30.000,3208.798365,5751.515627,-1117.589024,-5.306881,3.634392,3.450457
6 Jul 2024 23:54:00.000,3047.932510,5857.425298,-1013.421024,-5.416589,3.425627,3.493377
6 Jul 2024 23:54:30.000,2883.858803,5957.016793,-908.028620,-5.520719,3.213218,3.532076
6 Jul 2024 23:55:00.000,2716.746269,6050.184269,-801.539166,-5.619160,2.997397,3.566506
6 Jul 2024 23:55:30.000,2546.767124,6136.828835,-694.081333,-5.711809,2.778397,3.596628
6 Jul 2024 23:56:00.000,2374.096595,6216.858655,-585.784961,-5.798570,2.556454,3.622403
6 Jul 2024 23:56:30.000,2198.912745,6290.189045,-476.780901,-5.879349,2.331808,3.643802
6 Jul 2024 23:57:00.000,2021.396291,6356.742564,-367.200857,-5.954063,2.104703,3.660798
6 Jul 2024 23:57:30.000,1841.730415,6416.449090,-257.177232,-6.022632,1.875383,3.673371
6 Jul 2024 23:58:00.000,1660.100583,6469.245901,-146.842962,-6.084982,1.644097,3.681506
6 Jul 2024 23:58:30.000,1476.694351,6515.077732,-36.331360,-6.141048,1.411093,3.685192
6 Jul 2024 23:59:00.000,1291.701174,6553.896831,74.224046,-6.190769,1.176623,3.684426
6 Jul 2024 23:59:30.000,1105.312214,6585.663003,184.689676,-6.234091,0.940940,3.679208
7 Jul 2024 00:00:00.000,917.720152,6610.343647,294.932052,-6.270968,0.704297,3.669544
7 Jul 2024 00:00:30.000,729.118988,6627.913790,404.817959,-6.301358,0.466949,3.655445
7 Jul 2024 00:01:00.000,539.703856,6638.356109,514.214601,-6.325228,0.229152,3.636929
7 Jul 2024 00:01:30.000,349.670825,6641.660951,622.989754,-6.342548,-0.008840,3.614017
7 Jul 2024 00:02:00.000,159.216702,6637.826348,731.011931,-6.353297,-0.246769,3.586736
7 Jul 2024 00:02:30.000,-31.461168,6626.858024,838.150534,-6.357462,-0.484379,3.555118
7 Jul 2024 00:03:00.000,-222.165101,6608.769388,944.276018,-6.355034,-0.721413,3.519201
7 Jul 2024 00:03:30.000,-412.697283,6583.581526,1049.260046,-6.346012,-0.957618,3.479028
7 Jul 2024 00:04:00.000,-602.859969,6551.323179,1152.975651,-6.330403,-1.192737,3.434648
7 Jul 2024 00:04:30.000,-792.455693,6512.030707,1255.297390,-6.308218,-1.426517,3.386113
7 Jul 2024 00:05:00.000,-981.287471,6465.748052,1356.101494,-6.279477,-1.658707,3.333483
7 Jul 2024 00:05:30.000,-1169.159008,6412.526686,1455.266026,-6.244207,-1.889056,3.276819
7 Jul 2024 00:06:00.000,-1355.874898,6352.425549,1552.671017,-6.202440,-2.117317,3.216192
7 Jul 2024 00:06:30.000,-1541.240836,6285.510987,1648.198616,-6.154217,-2.343244,3.151673
7 Jul 2024 00:07:00.000,-1725.063812,6211.856668,1741.733230,-6.099584,-2.566594,3.083339
7 Jul 2024 00:07:30.000,-1907.152315,6131.543501,1833.161658,-6.038595,-2.787128,3.011274
7 Jul 2024 00:08:00.000,-2087.316522,6044.659543,1922.373227,-5.971308,-3.004608,2.935564
7 Jul 2024 00:08:30.000,-2265.368497,5951.299898,2009.259927,-5.897791,-3.218802,2.856298
7 Jul 2024 00:09:00.000,-2441.122371,5851.566613,2093.716536,-5.818114,-3.429479,2.773574
7 Jul 2024 00:09:30.000,-2614.394535,5745.568574,2175.640753,-5.732357,-3.636414,2.687489
7 Jul 2024 00:10:00.000,-2785.003825,5633.421387,2254.933319,-5.640604,-3.839386,2.598148
7 Jul 2024 00:10:30.000,-2952.771706,5515.247263,2331.498141,-5.542945,-4.038174,2.505658
7 Jul 2024 00:11:00.000,-3117.522466,5391.174883,2405.242412,-5.439479,-4.232567,2.410130
7 Jul 2024 00:11:30.000,-3279.083400,5261.339266,2476.076720,-5.330308,-4.422356,2.311680
7 Jul 2024 00:12:00.000,-3437.284995,5125.881612,2543.915162,-5.215542,-4.607336,2.210426
7 Jul 2024 00:12:30.000,-3591.961106,4984.949152,2608.675442,-5.095296,-4.787310,2.106490
7 Jul 2024 00:13:00.000,-3742.949136,4838.694978,2670.278967,-4.969690,-4.962086,1.999996
7 Jul 2024 00:13:30.000,-3890.090194,4687.277877,2728.650942,-4.838852,-5.131475,1.891074
7 Jul 2024 00:14:00.000,-4033.229261,4530.862158,2783.720449,-4.702913,-5.295297,1.779854
7 Jul 2024 00:14:30.000,-4172.215346,4369.617479,2835.420539,-4.562010,-5.453377,1.666469
7 Jul 2024 00:15:00.000,-4306.901642,4203.718671,2883.688309,-4.416285,-5.605545,1.551056
7 Jul 2024 00:15:30.000,-4437.145680,4033.345555,2928.464982,-4.265885,-5.751637,1.433753
7 Jul 2024 00:16:00.000,-4562.809486,3858.682754,2969.695986,-4.110962,-5.891498,1.314701
7 Jul 2024 00:16:30.000,-4683.759730,3679.919490,3007.331020,-3.951674,-6.024977,1.194045
7 Jul 2024 00:17:00.000,-4799.867875,3497.249383,3041.324120,-3.788182,-6.151931,1.071930
7 Jul 2024 00:17:30.000,-4911.010310,3310.870233,3071.633719,-3.620655,-6.272225,0.948503
7 Jul 2024 00:18:00.000,-5017.068486,3120.983799,3098.222695,-3.449261,-6.385729,0.823914
7 Jul 2024 00:18:30.000,-5117.929035,2927.795586,3121.058414,-3.274176,-6.492324,0.698311
7 Jul 2024 00:19:00.000,-5213.483890,2731.514612,3140.112770,-3.095578,-6.591895,0.571848
7 Jul 2024 00:19:30.000,-5303.630394,2532.353197,3155.362216,-2.913649,-6.684336,0.444676
7 Jul 2024 00:20:00.000,-5388.271411,2330.526728,3166.787797,-2.728576,-6.769549,0.316949
7 Jul 2024 00:20:30.000,-5467.315428,2126.253441,3174.375172,-2.540548,-6.847443,0.188822
7 Jul 2024 00:21:00.000,-5540.676664,1919.754182,3178.114640,-2.349757,-6.917934,0.060448
7 Jul 2024 00:21:30.000,-5608.275159,1711.252174,3178.001148,-2.156398,-6.980948,-0.068016
7 Jul 2024 00:22:00.000,-5670.036872,1500.972773,3174.034306,-1.960671,-7.036416,-0.196416
7 Jul 2024 00:22:30.000,-5725.893759,1289.143228,3166.218389,-1.762777,-7.084281,-0.324596
7 Jul 2024 00:23:00.000,-5775.783849,1075.992433,3154.562327,-1.562919,-7.124492,-0.452400
7 Jul 2024 00:23:30.000,-5819.651318,861.750680,3139.079704,-1.361303,-7.157006,-0.579674
7 Jul 2024 00:24:00.000,-5857.446547,646.649419,3119.788737,-1.158138,-7.181788,-0.706264
7 Jul 2024 00:24:30.000,-5889.126189,430.921005,3096.712258,-0.953632,-7.198812,-0.832016
7 Jul 2024 00:25:00.000,-5914.653213,214.798455,3069.877693,-0.747999,-7.208061,-0.956778
7 Jul 2024 00:25:30.000,-5933.996964,-1.484802,3039.317028,-0.541450,-7.209525,-1.080397
7 Jul 2024 00:26:00.000,-5947.133198,-217.695183,3005.066779,-0.334200,-7.203203,-1.202725
7 Jul 2024 00:26:30.000,-5954.044122,-433.599197,2967.167949,-0.126465,-7.189102,-1.323611
7 Jul 2024 00:27:00.000,-5954.718422,-648.963704,2925.665983,0.081539,-7.167239,-1.442910
7 Jul 2024 00:27:30.000,-5949.151281,-863.556167,2880.610716,0.289595,-7.137638,-1.560474
7 Jul 2024 00:28:00.000,-5937.344396,-1077.144902,2832.056315,0.497485,-7.100330,-1.676161
7 Jul 2024 00:28:30.000,-5919.305985,-1289.499331,2780.061218,0.704993,-7.055358,-1.789830
7 Jul 2024 00:29:00.000,-5895.050794,-1500.390232,2724.688064,0.911901,-7.002771,-1.901342
7 Jul 2024 00:29:30.000,-5864.600086,-1709.589988,2666.003627,1.117992,-6.942625,-2.010560
7 Jul 2024 00:30:00.000,-5827.981637,-1916.872836,2604.078733,1.323048,-6.874988,-2.117351
7 Jul 2024 00:30:30.000,-5785.229717,-2122.015120,2538.988177,1.526854,-6.799934,-2.221583
7 Jul 2024 00:31:00.000,-5736.385062,-2324.795537,2470.810638,1.729194,-6.717545,-2.323128
7 Jul 2024 00:31:30.000,-5681.494842,-2524.995382,2399.628582,1.929856,-6.627912,-2.421863
7 Jul 2024 00:32:00.000,-5620.612617,-2722.398792,2325.528160,2.128626,-6.531133,-2.517666
7 Jul 2024 00:32:30.000,-5553.798289,-2916.792979,2248.599108,2.325295,-6.427315,-2.610419
7 Jul 2024 00:33:00.000,-5481.118044,-3107.968467,2168.934634,2.519653,-6.316573,-2.700009
7 Jul 2024 00:33:30.000,-5402.644293,-3295.719319,2086.631306,2.711494,-6.199027,-2.786325
7 Jul 2024 00:34:00.000,-5318.455601,-3479.843361,2001.788936,2.900615,-6.074808,-2.869261
7 Jul 2024 00:34:30.000,-5228.636618,-3660.142404,1914.510460,3.086814,-5.944051,-2.948715
7 Jul 2024 00:35:00.000,-5133.277995,-3836.422465,1824.901812,3.269891,-5.806900,-3.024590
7 Jul 2024 00:35:30.000,-5032.476299,-4008.493981,1733.071800,3.449653,-5.663507,-3.096791
7 Jul 2024 00:36:00.000,-4926.333919,-4176.172018,1639.131968,3.625905,-5.514028,-3.165230
7 Jul 2024 00:36:30.000,-4814.958962,-4339.276482,1543.196466,3.798460,-5.358630,-3.229822
7 Jul 2024 00:37:00.000,-4698.465145,-4497.632311,1445.381909,3.967132,-5.197482,-3.290487
7 Jul 2024 00:37:30.000,-4576.971681,-4651.069678,1345.807235,4.131740,-5.030762,-3.347151
7 Jul 2024 00:38:00.000,-4450.603161,-4799.424176,1244.593559,4.292107,-4.858655,-3.399743
7 Jul 2024 00:38:30.000,-4319.489418,-4942.536996,1141.864022,4.448060,-4.681349,-3.448198
7 Jul 2024 00:39:00.000,-4183.765402,-5080.255108,1037.743641,4.599431,-4.499041,-3.492456
7 Jul 2024 00:39:30.000,-4043.571038,-5212.431428,932.359155,4.746056,-4.311930,-3.532463
7 Jul 2024 00:40:00.000,-3899.051081,-5338.924978,825.838866,4.887777,-4.120224,-3.568169
7 Jul 2024 00:40:30.000,-3750.354966,-5459.601038,718.312480,5.024441,-3.924133,-3.599529
7 Jul 2024 00:41:00.000,-3597.636654,-5574.331299,609.910949,5.155900,-3.723874,-3.626506
7 Jul 2024 00:41:30.000,-3441.054471,-5682.994000,500.766309,5.282009,-3.519667,-3.649065
7 Jul 2024 00:42:00.000,-3280.770945,-5785.474060,391.011513,5.402633,-3.311736,-3.667179
7 Jul 2024 00:42:30.000,-3116.952635,-5881.663206,280.780270,5.517640,-3.100311,-3.680825
7 Jul 2024 00:43:00.000,-2949.769958,-5971.460094,170.206880,5.626904,-2.885624,-3.689986
7 Jul 2024 00:43:30.000,-2779.397005,-6054.770413,59.426060,5.730306,-2.667913,-3.694652
7 Jul 2024 00:44:00.000,-2606.011361,-6131.506991,-51.427218,5.827732,-2.447415,-3.694816
7 Jul 2024 00:44:30.000,-2429.793914,-6201.589885,-162.217897,5.919075,-2.224374,-3.690479
7 Jul 2024 00:45:00.000,-2250.928665,-6264.946469,-272.811002,6.004236,-1.999035,-3.681646
7 Jul 2024 00:45:30.000,-2069.602529,-6321.511504,-383.071809,6.083119,-1.771646,-3.668328
7 Jul 2024 00:46:00.000,-1886.005141,-6371.227214,-492.866008,6.155639,-1.542455,-3.650542
7 Jul 2024 00:46:30.000,-1700.328646,-6414.043338,-602.059874,6.221714,-1.311716,-3.628310
7 Jul 2024 00:47:00.000,-1512.767502,-6449.917186,-710.520427,6.281270,-1.079679,-3.601660
7 Jul 2024 00:47:30.000,-1323.518264,-6478.813683,-818.115605,6.334243,-0.846601,-3.570624
7 Jul 2024 00:48:00.000,-1132.779374,-6500.705395,-924.714424,6.380571,-0.612736,-3.535243
7 Jul 2024 00:48:30.000,-940.750948,-6515.572556,-1030.187141,6.420204,-0.378341,-3.495559
7 Jul 2024 00:49:00.000,-747.634558,-6523.403075,-1134.405422,6.453095,-0.143670,-3.451622
7 Jul 2024 00:49:30.000,-553.633020,-6524.192546,-1237.242490,6.479208,0.091020,-3.403488
7 Jul 2024 00:50:00.000,-358.950177,-6517.944235,-1338.573291,6.498511,0.325473,-3.351215
7 Jul 2024 00:50:30.000,-163.790680,-6504.669072,-1438.274636,6.510982,0.559434,-3.294868
7 Jul 2024 00:51:00.000,31.640227,-6484.385629,-1536.225359,6.516603,0.792650,-3.234518
7 Jul 2024 00:51:30.000,227.136928,-6457.120093,-1632.306457,6.515367,1.024865,-3.170240
7 Jul 2024 00:52:00.000,422.493656,-6422.906228,-1726.401241,6.507272,1.255830,-3.102111
7 Jul 2024 00:52:30.000,617.504715,-6381.785325,-1818.395476,6.492324,1.485293,-3.030217
7 Jul 2024 00:53:00.000,811.964698,-6333.806147,-1908.177518,6.470536,1.713007,-2.954647
7 Jul 2024 00:53:30.000,1005.668707,-6279.024860,-1995.638452,6.441930,1.938726,-2.875493
7 Jul 2024 00:54:00.000,1198.412567,-6217.504957,-2080.672225,6.406532,2.162208,-2.792853
7 Jul 2024 00:54:30.000,1389.993034,-6149.317180,-2163.175770,6.364377,2.383211,-2.706828
7 Jul 2024 00:55:00.000,1580.208008,-6074.539429,-2243.049135,6.315506,2.601500,-2.617525
7 Jul 2024 00:55:30.000,1768.856739,-5993.256680,-2320.195601,6.259969,2.816839,-2.525054
7 Jul 2024 00:56:00.000,1955.740043,-5905.560882,-2394.521804,6.197821,3.028998,-2.429527
7 Jul 2024 00:56:30.000,2140.660510,-5811.550858,-2465.937845,6.129124,3.237750,-2.331063
7 Jul 2024 00:57:00.000,2323.422718,-5711.332191,-2534.357410,6.053949,3.442871,-2.229782
7 Jul 2024 00:57:30.000,2503.833455,-5605.017100,-2599.697863,5.972373,3.644142,-2.125810
7 Jul 2024 00:58:00.000,2681.701921,-5492.724306,-2661.880356,5.884479,3.841349,-2.019273
7 Jul 2024 00:58:30.000,2856.839942,-5374.578886,-2720.829915,5.790359,4.034283,-1.910303
7 Jul 2024 00:59:00.000,3029.062164,-5250.712120,-2776.475527,5.690109,4.222739,-1.799032
7 Jul 2024 00:59:30.000,3198.186251,-5121.261334,-2828.750220,5.583834,4.406518,-1.685598
7 Jul 2024 01:00:00.000,3364.033072,-4986.369736,-2877.591135,5.471644,4.585428,-1.570137
7 Jul 2024 01:00:30.000,3526.426881,-4846.186256,-2922.939598,5.353653,4.759279,-1.452791
7 Jul 2024 01:01:00.000,3685.195502,-4700.865371,-2964.741184,5.229985,4.927891,-1.333703
7 Jul 2024 01:01:30.000,3840.170500,-4550.566935,-3002.945783,5.100767,5.091087,-1.213016
7 Jul 2024 01:02:00.000,3991.187365,-4395.456001,-3037.507654,4.966132,5.248697,-1.090879
7 Jul 2024 01:02:30.000,4138.085670,-4235.702635,-3068.385481,4.826220,5.400556,-0.967438
7 Jul 2024 01:03:00.000,4280.709250,-4071.481721,-3095.542420,4.681175,5.546507,-0.842845
7 Jul 2024 01:03:30.000,4418.906353,-3902.972773,-3118.946141,4.531147,5.686400,-0.717249
7 Jul 2024 01:04:00.000,4552.529797,-3730.359728,-3138.568864,4.376291,5.820090,-0.590804
7 Jul 2024 01:04:30.000,4681.437125,-3553.830749,-3154.387391,4.216766,5.947440,-0.463662
7 Jul 2024 01:05:00.000,4805.490744,-3373.578019,-3166.383128,4.052738,6.068319,-0.335977
7 Jul 2024 01:05:30.000,4924.558075,-3189.797530,-3174.542109,3.884376,6.182604,-0.207903
7 Jul 2024 01:06:00.000,5038.511687,-3002.688879,-3178.855004,3.711853,6.290178,-0.079597
7 Jul 2024 01:06:30.000,5147.229437,-2812.455043,-3179.317136,3.535348,6.390932,0.048788
7 Jul 2024 01:07:00.000,5250.594596,-2619.302170,-3175.928476,3.355044,6.484764,0.177097
7 Jul 2024 01:07:30.000,5348.495980,-2423.439348,-3168.693644,3.171128,6.571580,0.305174
7 Jul 2024 01:08:00.000,5440.828061,-2225.078377,-3157.621899,2.983790,6.651294,0.432865
7 Jul 2024 01:08:30.000,5527.491085,-2024.433544,-3142.727125,2.793224,6.723825,0.560017
7 Jul 2024 01:09:00.000,5608.391170,-1821.721390,-3124.027813,2.599627,6.789104,0.686476
7 Jul 2024 01:09:30.000,5683.440408,-1617.160473,-3101.547032,2.403201,6.847066,0.812089
7 Jul 2024 01:10:00.000,5752.556957,-1410.971136,-3075.312407,2.204149,6.897657,0.936707
7 Jul 2024 01:10:30.000,5815.665123,-1203.375274,-3045.356080,2.002677,6.940827,1.060178
